experiment	freq
frozenset({nan, 'Imatinib', 'Monotherapy', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'Imatinib', 'Monotherapy', 'ONCOLEAD_CELL_SAOS2'})	2
frozenset({nan, 'Imatinib', 'Monotherapy', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'Imatinib', 'ONCOLEAD_CELL_U2OS', 'Monotherapy'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'Monotherapy', 'Imatinib'})	2
frozenset({nan, 'Imatinib', 'Monotherapy', 'ONCOLEAD_CELL_WSUNHL'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_A204', 'Vemurafenib'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'Monotherapy', 'Vemurafenib'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'Monotherapy', 'Vemurafenib'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'Monotherapy', 'Vemurafenib'})	2
frozenset({nan, 'Monotherapy', 'Vemurafenib', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_DU145', 'Vemurafenib'})	2
frozenset({nan, 'Monotherapy', 'Vemurafenib', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'Monotherapy', 'Vemurafenib'})	2
frozenset({nan, 'Vemurafenib', 'Monotherapy', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'Monotherapy', 'Vemurafenib'})	2
frozenset({nan, 'ONCOLEAD_CELL_LOVO', 'Monotherapy', 'Vemurafenib'})	2
frozenset({nan, 'Monotherapy', 'Vemurafenib', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_MDAMB435', 'Vemurafenib'})	2
frozenset({nan, 'Monotherapy', 'Vemurafenib', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'Monotherapy', 'Vemurafenib'})	2
frozenset({nan, 'ONCOLEAD_CELL_MIAPACA2', 'Monotherapy', 'Vemurafenib'})	2
frozenset({nan, 'ONCOLEAD_CELL_MV411', 'Monotherapy', 'Vemurafenib'})	2
frozenset({nan, 'ONCOLEAD_CELL_NCIH460', 'Monotherapy', 'Vemurafenib'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_PANC1', 'Vemurafenib'})	2
frozenset({nan, 'Vemurafenib', 'Monotherapy', 'ONCOLEAD_CELL_RAMOS'})	2
frozenset({nan, 'Monotherapy', 'Vemurafenib', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_SAOS2', 'Vemurafenib'})	2
frozenset({nan, 'Monotherapy', 'Vemurafenib', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'Monotherapy', 'Vemurafenib'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'Monotherapy', 'Vemurafenib'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_WSUNHL', 'Vemurafenib'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_A204', 'Ibrutinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'Monotherapy', 'Ibrutinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'Monotherapy', 'Ibrutinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'Monotherapy', 'Ibrutinib'})	2
frozenset({nan, 'Monotherapy', 'Ibrutinib', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_DU145', 'Ibrutinib'})	2
frozenset({nan, 'Monotherapy', 'Ibrutinib', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'Monotherapy', 'Ibrutinib'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_HT29', 'Ibrutinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'Monotherapy', 'Ibrutinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_LOVO', 'Monotherapy', 'Ibrutinib'})	2
frozenset({nan, 'Monotherapy', 'Ibrutinib', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_MDAMB435', 'Ibrutinib'})	2
frozenset({nan, 'Monotherapy', 'Ibrutinib', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'Monotherapy', 'Ibrutinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_MIAPACA2', 'Monotherapy', 'Ibrutinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_MV411', 'Monotherapy', 'Ibrutinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_NCIH460', 'Monotherapy', 'Ibrutinib'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_PANC1', 'Ibrutinib'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_RAMOS', 'Ibrutinib'})	2
frozenset({nan, 'Monotherapy', 'Ibrutinib', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_SAOS2', 'Ibrutinib'})	2
frozenset({nan, 'Monotherapy', 'Ibrutinib', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'Monotherapy', 'Ibrutinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'Monotherapy', 'Ibrutinib'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_WSUNHL', 'Ibrutinib'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_A204', 'Roscovitine_Seliciclib'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'Monotherapy', 'Roscovitine_Seliciclib'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'Monotherapy', 'Roscovitine_Seliciclib'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'Monotherapy', 'Roscovitine_Seliciclib'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_COLO205', 'Roscovitine_Seliciclib'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_DU145', 'Roscovitine_Seliciclib'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_HEPG2', 'Roscovitine_Seliciclib'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'Monotherapy', 'Roscovitine_Seliciclib'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_HT29', 'Roscovitine_Seliciclib'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'Monotherapy', 'Roscovitine_Seliciclib'})	2
frozenset({nan, 'ONCOLEAD_CELL_LOVO', 'Monotherapy', 'Roscovitine_Seliciclib'})	2
frozenset({nan, 'Monotherapy', 'Roscovitine_Seliciclib', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_MDAMB435', 'Roscovitine_Seliciclib'})	2
frozenset({nan, 'Monotherapy', 'Roscovitine_Seliciclib', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'Monotherapy', 'Roscovitine_Seliciclib'})	2
frozenset({nan, 'ONCOLEAD_CELL_MIAPACA2', 'Monotherapy', 'Roscovitine_Seliciclib'})	2
frozenset({nan, 'ONCOLEAD_CELL_MV411', 'Monotherapy', 'Roscovitine_Seliciclib'})	2
frozenset({nan, 'ONCOLEAD_CELL_NCIH460', 'Monotherapy', 'Roscovitine_Seliciclib'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_PANC1', 'Roscovitine_Seliciclib'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_RAMOS', 'Roscovitine_Seliciclib'})	2
frozenset({nan, 'Monotherapy', 'Roscovitine_Seliciclib', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_SAOS2', 'Roscovitine_Seliciclib'})	2
frozenset({nan, 'Monotherapy', 'Roscovitine_Seliciclib', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'Monotherapy', 'Roscovitine_Seliciclib'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'Monotherapy', 'Roscovitine_Seliciclib'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_WSUNHL', 'Roscovitine_Seliciclib'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_A204', 'RO3306'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'Monotherapy', 'RO3306'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'Monotherapy', 'RO3306'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'Monotherapy', 'RO3306'})	2
frozenset({nan, 'Monotherapy', 'RO3306', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_DU145', 'RO3306'})	2
frozenset({nan, 'Monotherapy', 'RO3306', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'Monotherapy', 'RO3306'})	2
frozenset({nan, 'RO3306', 'Monotherapy', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'Monotherapy', 'RO3306'})	2
frozenset({nan, 'ONCOLEAD_CELL_LOVO', 'Monotherapy', 'RO3306'})	2
frozenset({nan, 'Monotherapy', 'RO3306', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_MDAMB435', 'RO3306'})	2
frozenset({nan, 'Monotherapy', 'RO3306', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'Monotherapy', 'RO3306'})	2
frozenset({nan, 'ONCOLEAD_CELL_MIAPACA2', 'Monotherapy', 'RO3306'})	2
frozenset({nan, 'ONCOLEAD_CELL_MV411', 'Monotherapy', 'RO3306'})	2
frozenset({nan, 'ONCOLEAD_CELL_NCIH460', 'Monotherapy', 'RO3306'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_PANC1', 'RO3306'})	2
frozenset({nan, 'RO3306', 'Monotherapy', 'ONCOLEAD_CELL_RAMOS'})	2
frozenset({nan, 'Monotherapy', 'RO3306', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_SAOS2', 'RO3306'})	2
frozenset({nan, 'Monotherapy', 'RO3306', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'Monotherapy', 'RO3306'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'Monotherapy', 'RO3306'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_WSUNHL', 'RO3306'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_A204', 'THZ1'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'Monotherapy', 'THZ1'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'Monotherapy', 'THZ1'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'Monotherapy', 'THZ1'})	2
frozenset({nan, 'Monotherapy', 'THZ1', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_DU145', 'THZ1'})	2
frozenset({nan, 'Monotherapy', 'THZ1', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'Monotherapy', 'THZ1'})	2
frozenset({nan, 'Monotherapy', 'THZ1', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'Monotherapy', 'THZ1'})	2
frozenset({nan, 'ONCOLEAD_CELL_LOVO', 'Monotherapy', 'THZ1'})	2
frozenset({nan, 'Monotherapy', 'THZ1', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_MDAMB435', 'THZ1'})	2
frozenset({nan, 'Monotherapy', 'THZ1', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'Monotherapy', 'THZ1'})	2
frozenset({nan, 'ONCOLEAD_CELL_MIAPACA2', 'Monotherapy', 'THZ1'})	2
frozenset({nan, 'ONCOLEAD_CELL_MV411', 'Monotherapy', 'THZ1'})	2
frozenset({nan, 'ONCOLEAD_CELL_NCIH460', 'Monotherapy', 'THZ1'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_PANC1', 'THZ1'})	2
frozenset({nan, 'Monotherapy', 'THZ1', 'ONCOLEAD_CELL_RAMOS'})	2
frozenset({nan, 'Monotherapy', 'THZ1', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_SAOS2', 'THZ1'})	2
frozenset({nan, 'Monotherapy', 'THZ1', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'Monotherapy', 'THZ1'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'Monotherapy', 'THZ1'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_WSUNHL', 'THZ1'})	2
frozenset({nan, 'PD0332991_Palbociclib', 'Monotherapy', 'ONCOLEAD_CELL_A204'})	4
frozenset({nan, 'PD0332991_Palbociclib', 'ONCOLEAD_CELL_A549', 'Monotherapy'})	4
frozenset({nan, 'PD0332991_Palbociclib', 'ONCOLEAD_CELL_ASPC1', 'Monotherapy'})	4
frozenset({nan, 'PD0332991_Palbociclib', 'ONCOLEAD_CELL_BXPC3', 'Monotherapy'})	4
frozenset({nan, 'PD0332991_Palbociclib', 'Monotherapy', 'ONCOLEAD_CELL_COLO205'})	4
frozenset({nan, 'PD0332991_Palbociclib', 'Monotherapy', 'ONCOLEAD_CELL_DU145'})	4
frozenset({nan, 'PD0332991_Palbociclib', 'Monotherapy', 'ONCOLEAD_CELL_HEPG2'})	4
frozenset({nan, 'PD0332991_Palbociclib', 'ONCOLEAD_CELL_HL60', 'Monotherapy'})	4
frozenset({nan, 'PD0332991_Palbociclib', 'Monotherapy', 'ONCOLEAD_CELL_HT29'})	4
frozenset({nan, 'PD0332991_Palbociclib', 'ONCOLEAD_CELL_IGROV1', 'Monotherapy'})	4
frozenset({nan, 'PD0332991_Palbociclib', 'ONCOLEAD_CELL_LOVO', 'Monotherapy'})	4
frozenset({nan, 'PD0332991_Palbociclib', 'Monotherapy', 'ONCOLEAD_CELL_MDAMB231'})	4
frozenset({nan, 'PD0332991_Palbociclib', 'Monotherapy', 'ONCOLEAD_CELL_MDAMB435'})	4
frozenset({nan, 'PD0332991_Palbociclib', 'Monotherapy', 'ONCOLEAD_CELL_MDAMB436'})	4
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'Monotherapy', 'PD0332991_Palbociclib'})	4
frozenset({nan, 'PD0332991_Palbociclib', 'ONCOLEAD_CELL_MIAPACA2', 'Monotherapy'})	4
frozenset({nan, 'PD0332991_Palbociclib', 'ONCOLEAD_CELL_MV411', 'Monotherapy'})	4
frozenset({nan, 'PD0332991_Palbociclib', 'ONCOLEAD_CELL_NCIH460', 'Monotherapy'})	4
frozenset({nan, 'PD0332991_Palbociclib', 'Monotherapy', 'ONCOLEAD_CELL_PANC1'})	4
frozenset({nan, 'PD0332991_Palbociclib', 'Monotherapy', 'ONCOLEAD_CELL_RAMOS'})	4
frozenset({nan, 'PD0332991_Palbociclib', 'Monotherapy', 'ONCOLEAD_CELL_RDES'})	4
frozenset({nan, 'PD0332991_Palbociclib', 'Monotherapy', 'ONCOLEAD_CELL_SAOS2'})	4
frozenset({nan, 'PD0332991_Palbociclib', 'Monotherapy', 'ONCOLEAD_CELL_SW620'})	4
frozenset({nan, 'PD0332991_Palbociclib', 'ONCOLEAD_CELL_U2OS', 'Monotherapy'})	4
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'Monotherapy', 'PD0332991_Palbociclib'})	4
frozenset({nan, 'PD0332991_Palbociclib', 'Monotherapy', 'ONCOLEAD_CELL_WSUNHL'})	4
frozenset({nan, 'Purvalanol', 'Monotherapy', 'ONCOLEAD_CELL_A204'})	2
frozenset({nan, 'Purvalanol', 'ONCOLEAD_CELL_A549', 'Monotherapy'})	2
frozenset({nan, 'Purvalanol', 'ONCOLEAD_CELL_ASPC1', 'Monotherapy'})	2
frozenset({nan, 'Purvalanol', 'ONCOLEAD_CELL_BXPC3', 'Monotherapy'})	2
frozenset({nan, 'Purvalanol', 'Monotherapy', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'Purvalanol', 'Monotherapy', 'ONCOLEAD_CELL_DU145'})	2
frozenset({nan, 'Purvalanol', 'Monotherapy', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'Purvalanol', 'ONCOLEAD_CELL_HL60', 'Monotherapy'})	2
frozenset({nan, 'Purvalanol', 'Monotherapy', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'Purvalanol', 'ONCOLEAD_CELL_IGROV1', 'Monotherapy'})	2
frozenset({nan, 'Purvalanol', 'Monotherapy', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'Purvalanol', 'Monotherapy', 'ONCOLEAD_CELL_MDAMB435'})	2
frozenset({nan, 'Purvalanol', 'Monotherapy', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'Monotherapy', 'Purvalanol'})	2
frozenset({nan, 'Purvalanol', 'ONCOLEAD_CELL_MIAPACA2', 'Monotherapy'})	2
frozenset({nan, 'Purvalanol', 'ONCOLEAD_CELL_MV411', 'Monotherapy'})	2
frozenset({nan, 'Purvalanol', 'ONCOLEAD_CELL_NCIH460', 'Monotherapy'})	2
frozenset({nan, 'Purvalanol', 'Monotherapy', 'ONCOLEAD_CELL_PANC1'})	2
frozenset({nan, 'Purvalanol', 'Monotherapy', 'ONCOLEAD_CELL_RAMOS'})	2
frozenset({nan, 'Purvalanol', 'Monotherapy', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'Purvalanol', 'Monotherapy', 'ONCOLEAD_CELL_SAOS2'})	2
frozenset({nan, 'Purvalanol', 'Monotherapy', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'Purvalanol', 'ONCOLEAD_CELL_U2OS', 'Monotherapy'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'Monotherapy', 'Purvalanol'})	2
frozenset({nan, 'Purvalanol', 'Monotherapy', 'ONCOLEAD_CELL_WSUNHL'})	2
frozenset({nan, 'SCH727965_MK7965_Dinaciclib', 'Monotherapy', 'ONCOLEAD_CELL_A204'})	2
frozenset({nan, 'SCH727965_MK7965_Dinaciclib', 'ONCOLEAD_CELL_A549', 'Monotherapy'})	2
frozenset({nan, 'SCH727965_MK7965_Dinaciclib', 'ONCOLEAD_CELL_ASPC1', 'Monotherapy'})	2
frozenset({nan, 'SCH727965_MK7965_Dinaciclib', 'ONCOLEAD_CELL_BXPC3', 'Monotherapy'})	2
frozenset({nan, 'SCH727965_MK7965_Dinaciclib', 'Monotherapy', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'SCH727965_MK7965_Dinaciclib', 'Monotherapy', 'ONCOLEAD_CELL_DU145'})	2
frozenset({nan, 'SCH727965_MK7965_Dinaciclib', 'Monotherapy', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'SCH727965_MK7965_Dinaciclib', 'ONCOLEAD_CELL_HL60', 'Monotherapy'})	2
frozenset({nan, 'SCH727965_MK7965_Dinaciclib', 'Monotherapy', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'SCH727965_MK7965_Dinaciclib', 'ONCOLEAD_CELL_IGROV1', 'Monotherapy'})	2
frozenset({nan, 'SCH727965_MK7965_Dinaciclib', 'ONCOLEAD_CELL_LOVO', 'Monotherapy'})	2
frozenset({nan, 'SCH727965_MK7965_Dinaciclib', 'Monotherapy', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'SCH727965_MK7965_Dinaciclib', 'Monotherapy', 'ONCOLEAD_CELL_MDAMB435'})	2
frozenset({nan, 'SCH727965_MK7965_Dinaciclib', 'Monotherapy', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'SCH727965_MK7965_Dinaciclib', 'Monotherapy'})	2
frozenset({nan, 'SCH727965_MK7965_Dinaciclib', 'ONCOLEAD_CELL_MIAPACA2', 'Monotherapy'})	2
frozenset({nan, 'SCH727965_MK7965_Dinaciclib', 'ONCOLEAD_CELL_MV411', 'Monotherapy'})	2
frozenset({nan, 'SCH727965_MK7965_Dinaciclib', 'ONCOLEAD_CELL_NCIH460', 'Monotherapy'})	2
frozenset({nan, 'SCH727965_MK7965_Dinaciclib', 'Monotherapy', 'ONCOLEAD_CELL_PANC1'})	2
frozenset({nan, 'SCH727965_MK7965_Dinaciclib', 'Monotherapy', 'ONCOLEAD_CELL_RAMOS'})	2
frozenset({nan, 'SCH727965_MK7965_Dinaciclib', 'Monotherapy', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'SCH727965_MK7965_Dinaciclib', 'Monotherapy', 'ONCOLEAD_CELL_SAOS2'})	2
frozenset({nan, 'SCH727965_MK7965_Dinaciclib', 'Monotherapy', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'SCH727965_MK7965_Dinaciclib', 'ONCOLEAD_CELL_U2OS', 'Monotherapy'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'SCH727965_MK7965_Dinaciclib', 'Monotherapy'})	2
frozenset({nan, 'SCH727965_MK7965_Dinaciclib', 'Monotherapy', 'ONCOLEAD_CELL_WSUNHL'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_A204', 'LY2606368_Prexasertib'})	3
frozenset({nan, 'ONCOLEAD_CELL_A549', 'Monotherapy', 'LY2606368_Prexasertib'})	3
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'Monotherapy', 'LY2606368_Prexasertib'})	3
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'Monotherapy', 'LY2606368_Prexasertib'})	3
frozenset({nan, 'Monotherapy', 'LY2606368_Prexasertib', 'ONCOLEAD_CELL_COLO205'})	3
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_DU145', 'LY2606368_Prexasertib'})	3
frozenset({nan, 'Monotherapy', 'LY2606368_Prexasertib', 'ONCOLEAD_CELL_HEPG2'})	3
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'Monotherapy', 'LY2606368_Prexasertib'})	3
frozenset({nan, 'LY2606368_Prexasertib', 'Monotherapy', 'ONCOLEAD_CELL_HT29'})	3
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'Monotherapy', 'LY2606368_Prexasertib'})	3
frozenset({nan, 'ONCOLEAD_CELL_LOVO', 'Monotherapy', 'LY2606368_Prexasertib'})	3
frozenset({nan, 'Monotherapy', 'LY2606368_Prexasertib', 'ONCOLEAD_CELL_MDAMB231'})	3
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_MDAMB435', 'LY2606368_Prexasertib'})	3
frozenset({nan, 'Monotherapy', 'LY2606368_Prexasertib', 'ONCOLEAD_CELL_MDAMB436'})	3
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'Monotherapy', 'LY2606368_Prexasertib'})	3
frozenset({nan, 'ONCOLEAD_CELL_MIAPACA2', 'Monotherapy', 'LY2606368_Prexasertib'})	3
frozenset({nan, 'ONCOLEAD_CELL_MV411', 'Monotherapy', 'LY2606368_Prexasertib'})	3
frozenset({nan, 'ONCOLEAD_CELL_NCIH460', 'Monotherapy', 'LY2606368_Prexasertib'})	3
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_PANC1', 'LY2606368_Prexasertib'})	3
frozenset({nan, 'LY2606368_Prexasertib', 'Monotherapy', 'ONCOLEAD_CELL_RAMOS'})	3
frozenset({nan, 'Monotherapy', 'LY2606368_Prexasertib', 'ONCOLEAD_CELL_RDES'})	3
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_SAOS2', 'LY2606368_Prexasertib'})	3
frozenset({nan, 'Monotherapy', 'LY2606368_Prexasertib', 'ONCOLEAD_CELL_SW620'})	3
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'Monotherapy', 'LY2606368_Prexasertib'})	3
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'Monotherapy', 'LY2606368_Prexasertib'})	3
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_WSUNHL', 'LY2606368_Prexasertib'})	3
frozenset({nan, 'GDC0425', 'Monotherapy', 'ONCOLEAD_CELL_A204'})	2
frozenset({nan, 'GDC0425', 'ONCOLEAD_CELL_A549', 'Monotherapy'})	2
frozenset({nan, 'GDC0425', 'ONCOLEAD_CELL_ASPC1', 'Monotherapy'})	2
frozenset({nan, 'GDC0425', 'ONCOLEAD_CELL_BXPC3', 'Monotherapy'})	2
frozenset({nan, 'GDC0425', 'Monotherapy', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'GDC0425', 'Monotherapy', 'ONCOLEAD_CELL_DU145'})	2
frozenset({nan, 'GDC0425', 'Monotherapy', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'GDC0425', 'ONCOLEAD_CELL_HL60', 'Monotherapy'})	2
frozenset({nan, 'GDC0425', 'Monotherapy', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'GDC0425', 'ONCOLEAD_CELL_IGROV1', 'Monotherapy'})	2
frozenset({nan, 'GDC0425', 'ONCOLEAD_CELL_LOVO', 'Monotherapy'})	2
frozenset({nan, 'GDC0425', 'Monotherapy', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'GDC0425', 'Monotherapy', 'ONCOLEAD_CELL_MDAMB435'})	2
frozenset({nan, 'GDC0425', 'Monotherapy', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'Monotherapy', 'GDC0425'})	2
frozenset({nan, 'GDC0425', 'ONCOLEAD_CELL_MIAPACA2', 'Monotherapy'})	2
frozenset({nan, 'GDC0425', 'ONCOLEAD_CELL_MV411', 'Monotherapy'})	2
frozenset({nan, 'GDC0425', 'ONCOLEAD_CELL_NCIH460', 'Monotherapy'})	2
frozenset({nan, 'GDC0425', 'Monotherapy', 'ONCOLEAD_CELL_PANC1'})	2
frozenset({nan, 'GDC0425', 'Monotherapy', 'ONCOLEAD_CELL_RAMOS'})	2
frozenset({nan, 'GDC0425', 'Monotherapy', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'GDC0425', 'Monotherapy', 'ONCOLEAD_CELL_SAOS2'})	2
frozenset({nan, 'GDC0425', 'Monotherapy', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'GDC0425', 'ONCOLEAD_CELL_U2OS', 'Monotherapy'})	2
